Event,Fighter 1,Fighter 2,Result,KDs (Fighter 1),KDs (Fighter 2),STR (Fighter 1),STR (Fighter 2),TDs (Fighter 1),TDs (Fighter 2),Subs (Fighter 1),Subs (Fighter 2),Weight Class,Method,Round,Time
UFC Fight Night: Condit vs Alves,Carlos Condit,Thiago Alves,Carlos Condit,1,0,75,34,2,0,0,1,Welterweight,KO/TKO,2,5:00
UFC Fight Night: Condit vs Alves,Charles Oliveira,Nik Lentz,Charles Oliveira,1,0,64,37,1,2,2,1,Featherweight,"SUB

      

      
        Guillotine Choke",3,1:10
UFC Fight Night: Condit vs Alves,Alex Oliveira,KJ Noons,Alex Oliveira,0,0,3,7,3,0,1,0,Welterweight,"SUB

      

      
        Rear Naked Choke",1,2:51
UFC Fight Night: Condit vs Alves,Francimar Barroso,Ryan Jimmo,Francimar Barroso,0,0,46,35,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Condit vs Alves,Francisco Trinaldo,Norman Parke,Francisco Trinaldo,0,0,66,25,0,4,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Condit vs Alves,Darren Till,Wendell Oliveira Marques,Darren Till,0,0,25,22,0,0,0,0,Welterweight,"KO/TKO

      

      
        Elbows",2,1:37
UFC Fight Night: Condit vs Alves,Rony Jason,Damon Jackson,Draw,0,0,5,5,0,3,1,0,Featherweight,"Overturned

      

      
        Triangle Choke",1,3:31
UFC Fight Night: Condit vs Alves,Jussier Formiga,Wilson Reis,Jussier Formiga,1,0,21,28,4,0,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Condit vs Alves,Nicolas Dalby,Elizeu Zaleski dos Santos,Nicolas Dalby,0,0,41,57,6,0,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Condit vs Alves,Mirsad Bektic,Lucas Martins,Mirsad Bektic,1,0,39,7,3,0,0,0,Featherweight,"KO/TKO

      

      
        Punches",2,0:30
UFC Fight Night: Condit vs Alves,Juliana Lima,Ericka Almeida,Juliana Lima,0,0,41,13,3,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Condit vs Alves,Tom Breese,Luiz Dutra,Tom Breese,1,0,26,21,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punches",1,4:58
UFC 187: Johnson vs Cormier,Daniel Cormier,Anthony Johnson,Daniel Cormier,0,1,23,23,3,1,3,0,Light Heavyweight,"SUB

      

      
        Rear Naked Choke",3,2:39
UFC 187: Johnson vs Cormier,Chris Weidman,Vitor Belfort,Chris Weidman,0,0,46,18,1,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",1,2:53
UFC 187: Johnson vs Cormier,Donald Cerrone,John Makdessi,Donald Cerrone,0,0,71,72,0,0,0,0,Lightweight,"KO/TKO

      

      
        Kick",2,4:44
UFC 187: Johnson vs Cormier,Andrei Arlovski,Travis Browne,Andrei Arlovski,1,1,51,15,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",1,4:41
UFC 187: Johnson vs Cormier,Joseph Benavidez,John Moraga,Joseph Benavidez,0,0,63,42,4,0,0,0,Flyweight,U-DEC,3,5:00
UFC 187: Johnson vs Cormier,John Dodson,Zach Makovsky,John Dodson,0,0,31,37,2,0,0,0,Flyweight,U-DEC,3,5:00
UFC 187: Johnson vs Cormier,Dong Hyun Kim,Joshua Burkman,Dong Hyun Kim,0,0,30,20,1,0,1,0,Welterweight,"SUB

      

      
        Arm Triangle",3,2:13
UFC 187: Johnson vs Cormier,Rafael Natal,Uriah Hall,Rafael Natal,0,0,45,43,1,1,0,0,Middleweight,S-DEC,3,5:00
UFC 187: Johnson vs Cormier,Colby Covington,Mike Pyle,Colby Covington,0,0,26,16,2,0,0,2,Welterweight,U-DEC,3,5:00
UFC 187: Johnson vs Cormier,Islam Makhachev,Leo Kuntz,Islam Makhachev,0,0,32,7,3,0,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",2,2:38
UFC 187: Johnson vs Cormier,Justin Scoggins,Josh Sampo,Justin Scoggins,0,0,64,35,1,1,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs Faber,Frankie Edgar,Urijah Faber,Frankie Edgar,0,0,83,48,5,0,0,0,Featherweight,U-DEC,5,5:00
UFC Fight Night: Edgar vs Faber,Gegard Mousasi,Constantinos Philippou,Gegard Mousasi,0,0,56,9,4,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs Faber,Mark Munoz,Luke Barnatt,Mark Munoz,0,0,35,42,9,1,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs Faber,Neil Magny,Hyun Gyu Lim,Neil Magny,0,0,43,15,2,0,0,0,Welterweight,"KO/TKO

      

      
        Punches",2,1:24
UFC Fight Night: Edgar vs Faber,Phillipe Nover,Yui Chul Nam,Phillipe Nover,0,0,12,29,6,2,0,1,Featherweight,S-DEC,3,5:00
UFC Fight Night: Edgar vs Faber,Levan Makashvili,Mark Eddiva,Levan Makashvili,0,0,27,32,7,0,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Edgar vs Faber,Jon Tuck,Tae Hyun Bang,Jon Tuck,1,0,13,12,0,1,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",1,3:56
UFC Fight Night: Edgar vs Faber,Kajan Johnson,Zhang Lipeng,Kajan Johnson,0,0,20,20,3,1,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Edgar vs Faber,Li Jingliang,Dhiego Lima,Li Jingliang,1,0,13,6,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punches",1,1:25
UFC Fight Night: Edgar vs Faber,Guangyou Ning,Royston Wee,Guangyou Ning,0,0,46,18,2,0,0,0,Bantamweight,"KO/TKO

      

      
        Punch",2,4:59
UFC Fight Night: Edgar vs Faber,Jon Delos Reyes,Roldan Sangcha'an,Jon Delos Reyes,1,0,23,27,1,2,3,0,Flyweight,"SUB

      

      
        Rear Naked Choke",2,3:13
UFC Fight Night: Edgar vs Faber,Yao Zhikui,Nolan Ticman,Yao Zhikui,0,0,9,52,1,0,0,0,Flyweight,S-DEC,3,5:00
UFC Fight Night: Miocic vs Hunt,Stipe Miocic,Mark Hunt,Stipe Miocic,0,0,113,33,6,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",5,2:47
UFC Fight Night: Miocic vs Hunt,Robert Whittaker,Brad Tavares,Robert Whittaker,1,0,10,2,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",1,0:44
UFC Fight Night: Miocic vs Hunt,Sean O'Connell,Anthony Perosh,Sean O'Connell,0,0,20,3,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punches",1,0:56
UFC Fight Night: Miocic vs Hunt,James Vick,Jake Matthews,James Vick,0,0,10,4,0,1,1,0,Lightweight,"SUB

      

      
        Guillotine Choke",1,4:53
UFC Fight Night: Miocic vs Hunt,Dan Hooker,Hatsu Hioki,Dan Hooker,1,0,21,32,0,2,0,0,Featherweight,"KO/TKO

      

      
        Kick",2,4:13
UFC Fight Night: Miocic vs Hunt,Kyle Noke,Jonavin Webb,Kyle Noke,0,1,31,23,0,2,0,2,Welterweight,S-DEC,3,5:00
UFC Fight Night: Miocic vs Hunt,Sam Alvey,Daniel Kelly,Sam Alvey,1,0,8,2,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",1,0:49
UFC Fight Night: Miocic vs Hunt,Bec Rawlings,Lisa Ellis,Bec Rawlings,0,0,21,7,0,1,1,0,Women's Strawweight,"SUB

      

      
        Rear Naked Choke",1,4:09
UFC Fight Night: Miocic vs Hunt,Brad Scott,Dylan Andrews,Brad Scott,0,2,42,25,1,1,1,1,Middleweight,"SUB

      

      
        Guillotine Choke",2,4:54
UFC Fight Night: Miocic vs Hunt,Alex Chambers,Kailin Curran,Alex Chambers,0,0,44,81,2,2,2,0,Women's Strawweight,"SUB

      

      
        Armbar",3,3:15
UFC Fight Night: Miocic vs Hunt,Brendan O'Reilly,Vik Grujic,Brendan O'Reilly,0,0,42,59,6,1,1,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Miocic vs Hunt,Ben Nguyen,Alptekin Ozkilic,Ben Nguyen,2,0,27,15,0,1,0,0,Flyweight,"KO/TKO

      

      
        Punch",1,4:59
UFC 186: Johnson vs Horiguchi,Demetrious Johnson,Kyoji Horiguchi,Demetrious Johnson,0,0,66,31,14,1,1,0,Flyweight,"SUB

      

      
        Armbar",5,4:59
UFC 186: Johnson vs Horiguchi,Quinton Jackson,Fabio Maldonado,Quinton Jackson,0,0,99,67,0,1,0,0,Catch Weight,U-DEC,3,5:00
UFC 186: Johnson vs Horiguchi,Michael Bisping,CB Dollaway,Michael Bisping,0,1,75,47,0,2,0,0,Middleweight,U-DEC,3,5:00
UFC 186: Johnson vs Horiguchi,John Makdessi,Shane Campbell,John Makdessi,2,0,47,25,0,0,0,0,Catch Weight,"KO/TKO

      

      
        Punch",1,4:53
UFC 186: Johnson vs Horiguchi,Thomas Almeida,Yves Jabouin,Thomas Almeida,0,0,31,20,0,1,0,0,Bantamweight,"KO/TKO

      

      
        Punches",1,4:18
UFC 186: Johnson vs Horiguchi,Patrick Cote,Joe Riggs,Patrick Cote,0,0,21,21,3,2,1,0,Welterweight,U-DEC,3,5:00
UFC 186: Johnson vs Horiguchi,Alexis Davis,Sarah Kaufman,Alexis Davis,0,0,34,65,1,0,1,0,Women's Bantamweight,"SUB

      

      
        Armbar",2,3:07
UFC 186: Johnson vs Horiguchi,Chad Laprise,Bryan Barberena,Chad Laprise,0,0,84,94,0,1,0,0,Lightweight,U-DEC,3,5:00
UFC 186: Johnson vs Horiguchi,Olivier Aubin-Mercier,David Michaud,Olivier Aubin-Mercier,1,0,49,17,3,0,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",3,1:35
UFC 186: Johnson vs Horiguchi,Nordine Taleb,Chris Clements,Nordine Taleb,0,0,36,17,6,0,0,1,Welterweight,U-DEC,3,5:00
UFC 186: Johnson vs Horiguchi,Valerie Letourneau,Jessica Rakoczy,Valerie Letourneau,0,0,38,46,2,1,2,1,Women's Strawweight,U-DEC,3,5:00
UFC 186: Johnson vs Horiguchi,Randa Markos,Aisling Daly,Randa Markos,0,0,18,27,2,2,1,1,Women's Strawweight,U-DEC,3,5:00
UFC on FOX: Machida vs Rockhold,Luke Rockhold,Lyoto Machida,Luke Rockhold,0,0,23,13,1,0,2,0,Middleweight,"SUB

      

      
        Rear Naked Choke",2,2:31
UFC on FOX: Machida vs Rockhold,Jacare Souza,Chris Camozzi,Jacare Souza,0,0,6,7,1,0,1,0,Middleweight,"SUB

      

      
        Armbar",1,2:33
UFC on FOX: Machida vs Rockhold,Max Holloway,Cub Swanson,Max Holloway,0,0,82,56,0,0,3,0,Featherweight,"SUB

      

      
        Guillotine Choke",3,3:58
UFC on FOX: Machida vs Rockhold,Paige VanZant,Felice Herrig,Paige VanZant,0,0,67,28,2,0,0,1,Women's Strawweight,U-DEC,3,5:00
UFC on FOX: Machida vs Rockhold,Beneil Dariush,Jim Miller,Beneil Dariush,0,0,27,11,2,0,1,3,Lightweight,U-DEC,3,5:00
UFC on FOX: Machida vs Rockhold,Ovince Saint Preux,Patrick Cummins,Ovince Saint Preux,1,0,18,14,0,1,0,0,Light Heavyweight,"KO/TKO

      

      
        Punch",1,4:54
UFC on FOX: Machida vs Rockhold,Gian Villante,Corey Anderson,Gian Villante,0,0,70,111,0,0,0,0,Light Heavyweight,"KO/TKO

      

      
        Punch",3,4:18
UFC on FOX: Machida vs Rockhold,Aljamain Sterling,Takeya Mizugaki,Aljamain Sterling,0,0,32,13,3,0,1,0,Bantamweight,"SUB

      

      
        Arm Triangle",3,2:11
UFC on FOX: Machida vs Rockhold,Tim Means,George Sullivan,Tim Means,1,0,48,39,2,0,1,0,Welterweight,"SUB

      

      
        Arm Triangle",3,3:41
UFC on FOX: Machida vs Rockhold,Diego Brandao,Jimy Hettes,Diego Brandao,0,0,12,11,2,1,0,0,Featherweight,KO/TKO,1,5:00
UFC on FOX: Machida vs Rockhold,Chris Dempsey,Eddie Gordon,Chris Dempsey,0,0,44,37,3,3,0,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Mirko Filipovic,Gabriel Gonzaga,Mirko Filipovic,0,0,21,19,0,2,0,1,Heavyweight,"KO/TKO

      

      
        Elbows",3,3:30
UFC Fight Night: Gonzaga vs Cro Cop 2,Jimi Manuwa,Jan Blachowicz,Jimi Manuwa,0,0,43,44,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Pawel Pawlak,Sheldon Westcott,Pawel Pawlak,0,0,30,17,3,3,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Maryna Moroz,Joanne Wood,Maryna Moroz,0,0,12,11,0,0,1,0,Women's Strawweight,"SUB

      

      
        Armbar",1,1:30
UFC Fight Night: Gonzaga vs Cro Cop 2,Leon Edwards,Seth Baczynski,Leon Edwards,1,0,3,0,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,0:08
UFC Fight Night: Gonzaga vs Cro Cop 2,Bartosz Fabinski,Garreth McLellan,Bartosz Fabinski,0,0,41,13,10,0,0,2,Middleweight,U-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Sergio Moraes,Mickael Lebout,Sergio Moraes,0,0,51,47,2,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Yaotzin Meza,Damian Stasiak,Yaotzin Meza,0,0,17,14,2,1,3,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Anthony Hamilton,Daniel Omielanczuk,Anthony Hamilton,0,0,83,36,3,1,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Gonzaga vs Cro Cop 2,Aleksandra Albu,Izabela Badurek,Aleksandra Albu,0,0,42,32,0,1,1,0,Women's Strawweight,"SUB

      

      
        Guillotine Choke",2,3:34
UFC Fight Night: Gonzaga vs Cro Cop 2,Stevie Ray,Marcin Bandel,Stevie Ray,0,0,31,3,0,0,2,0,Lightweight,"KO/TKO

      

      
        Punches",2,1:35
UFC Fight Night: Gonzaga vs Cro Cop 2,Taylor Lapilus,Rocky Lee,Taylor Lapilus,0,0,80,37,2,1,1,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Mendes vs Lamas,Chad Mendes,Ricardo Lamas,Chad Mendes,2,0,27,8,0,0,0,0,Featherweight,"KO/TKO

      

      
        Punches",1,2:45
UFC Fight Night: Mendes vs Lamas,Al Iaquinta,Jorge Masvidal,Al Iaquinta,0,0,55,83,0,0,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Mendes vs Lamas,Michael Chiesa,Mitch Clarke,Michael Chiesa,0,0,59,65,4,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Mendes vs Lamas,Julianna Pena,Milana Dudieva,Julianna Pena,0,0,37,0,1,1,0,0,Women's Bantamweight,"KO/TKO

      

      
        Elbows",1,3:59
UFC Fight Night: Mendes vs Lamas,Clay Guida,Robert Peralta,Clay Guida,0,0,27,24,6,0,1,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Mendes vs Lamas,Dustin Poirier,Diego Ferreira,Dustin Poirier,2,0,24,20,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,3:45
UFC Fight Night: Mendes vs Lamas,Liz Carmouche,Lauren Murphy,Liz Carmouche,0,0,38,46,2,2,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Mendes vs Lamas,Alexander Yakovlev,Gray Maynard,Alexander Yakovlev,1,0,31,21,2,2,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Mendes vs Lamas,Timothy Johnson,Shamil Abdurakhimov,Timothy Johnson,0,0,22,9,1,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",1,4:57
UFC Fight Night: Mendes vs Lamas,Ron Stallings,Justin Jones,Ron Stallings,0,0,50,23,0,2,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Maia vs LaFlare,Demian Maia,Ryan LaFlare,Demian Maia,0,0,36,25,5,0,2,0,Welterweight,U-DEC,5,5:00
UFC Fight Night: Maia vs LaFlare,Erick Silva,Josh Koscheck,Erick Silva,0,0,14,4,0,0,1,0,Welterweight,"SUB

      

      
        Guillotine Choke",1,4:21
UFC Fight Night: Maia vs LaFlare,Leonardo Santos,Anthony Rocco Martin,Leonardo Santos,0,0,12,14,1,0,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",2,2:29
UFC Fight Night: Maia vs LaFlare,Amanda Nunes,Shayna Baszler,Amanda Nunes,1,0,15,1,0,0,0,0,Women's Bantamweight,"KO/TKO

      

      
        Kick",1,1:56
UFC Fight Night: Maia vs LaFlare,Gilbert Burns,Alex Oliveira,Gilbert Burns,0,0,17,29,2,0,2,0,Lightweight,"SUB

      

      
        Armbar",3,4:14
UFC Fight Night: Maia vs LaFlare,Godofredo Pepey,Andre Fili,Godofredo Pepey,0,0,1,1,0,0,1,0,Featherweight,"SUB

      

      
        Triangle Choke",1,3:14
UFC Fight Night: Maia vs LaFlare,Francisco Trinaldo,Akbarh Arreola,Francisco Trinaldo,0,0,39,34,3,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Maia vs LaFlare,Edimilson Souza,Katsunori Kikuno,Edimilson Souza,1,0,5,1,0,0,0,0,Featherweight,"KO/TKO

      

      
        Punch",1,1:31
UFC Fight Night: Maia vs LaFlare,Leandro Silva,Drew Dober,Draw,0,0,25,22,2,0,1,0,Lightweight,"Overturned

      

      
        Guillotine Choke",2,2:45
UFC Fight Night: Maia vs LaFlare,Leonardo Mafra,Cain Carrizosa,Leonardo Mafra,0,1,94,44,5,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Maia vs LaFlare,Christos Giagos,Jorge de Oliveira,Christos Giagos,0,0,18,0,1,0,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",1,3:12
UFC Fight Night: Maia vs LaFlare,Fredy Serrano,Bentley Syler,Fredy Serrano,1,0,20,15,2,0,0,0,Flyweight,"KO/TKO

      

      
        Punch",3,1:34
UFC 185: Pettis vs Dos Anjos,Rafael Dos Anjos,Anthony Pettis,Rafael Dos Anjos,0,0,90,54,9,0,0,0,Lightweight,U-DEC,5,5:00
UFC 185: Pettis vs Dos Anjos,Joanna Jedrzejczyk,Carla Esparza,Joanna Jedrzejczyk,0,0,53,4,0,1,0,0,Women's Strawweight,"KO/TKO

      

      
        Punches",2,4:17
UFC 185: Pettis vs Dos Anjos,Johny Hendricks,Matt Brown,Johny Hendricks,0,0,36,23,9,0,0,0,Welterweight,U-DEC,3,5:00
UFC 185: Pettis vs Dos Anjos,Alistair Overeem,Roy Nelson,Alistair Overeem,0,1,62,23,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC 185: Pettis vs Dos Anjos,Henry Cejudo,Chris Cariaso,Henry Cejudo,0,0,50,22,6,0,1,0,Flyweight,U-DEC,3,5:00
UFC 185: Pettis vs Dos Anjos,Ross Pearson,Sam Stout,Ross Pearson,1,0,25,23,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",2,1:33
UFC 185: Pettis vs Dos Anjos,Elias Theodorou,Roger Narvaez,Elias Theodorou,0,0,39,16,2,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",2,4:07
UFC 185: Pettis vs Dos Anjos,Beneil Dariush,Daron Cruickshank,Beneil Dariush,0,0,27,17,1,0,2,0,Lightweight,"SUB

      

      
        Rear Naked Choke",2,2:38
UFC 185: Pettis vs Dos Anjos,Jared Rosholt,Josh Copeland,Jared Rosholt,0,0,22,9,2,0,0,0,Heavyweight,"KO/TKO

      

      
        Punches",3,3:12
UFC 185: Pettis vs Dos Anjos,Ryan Benoit,Sergio Pettis,Ryan Benoit,1,0,28,39,1,1,0,0,Flyweight,"KO/TKO

      

      
        Punch",2,1:34
UFC 185: Pettis vs Dos Anjos,Joe Duffy,Jake Lindsey,Joe Duffy,1,0,15,6,0,0,0,0,Lightweight,"KO/TKO

      

      
        Punch",1,1:47
UFC 185: Pettis vs Dos Anjos,Germaine de Randamie,Larissa Pacheco,Germaine de Randamie,0,0,29,8,0,0,0,0,Women's Bantamweight,"KO/TKO

      

      
        Punch",2,2:02
UFC 184: Rousey vs Zingano,Ronda Rousey,Cat Zingano,Ronda Rousey,0,0,0,0,0,0,1,0,Women's Bantamweight,"SUB

      

      
        Armbar",1,0:14
UFC 184: Rousey vs Zingano,Holly Holm,Raquel Pennington,Holly Holm,0,0,44,40,0,0,0,0,Women's Bantamweight,S-DEC,3,5:00
UFC 184: Rousey vs Zingano,Jake Ellenberger,Josh Koscheck,Jake Ellenberger,0,0,15,7,0,1,1,0,Welterweight,"SUB

      

      
        North-South Choke",2,4:20
UFC 184: Rousey vs Zingano,Alan Jouban,Richard Walsh,Alan Jouban,0,0,12,10,0,0,0,0,Welterweight,"KO/TKO

      

      
        Elbow",1,2:19
UFC 184: Rousey vs Zingano,Tony Ferguson,Gleison Tibau,Tony Ferguson,0,0,11,2,1,0,2,0,Lightweight,"SUB

      

      
        Rear Naked Choke",1,2:37
UFC 184: Rousey vs Zingano,Roan Carneiro,Mark Munoz,Roan Carneiro,0,0,1,0,0,0,1,0,Middleweight,"SUB

      

      
        Rear Naked Choke",1,1:40
UFC 184: Rousey vs Zingano,Roman Salazar,Norifumi Yamamoto,Draw,0,0,16,19,1,0,0,0,Bantamweight,CNC,2,2:37
UFC 184: Rousey vs Zingano,Tim Means,Dhiego Lima,Tim Means,2,0,23,7,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,2:17
UFC 184: Rousey vs Zingano,Derrick Lewis,Ruan Potts,Derrick Lewis,0,0,53,7,0,1,0,1,Heavyweight,"KO/TKO

      

      
        Punches",2,3:18
UFC 184: Rousey vs Zingano,Valmir Lazaro,James Krause,Valmir Lazaro,0,0,87,87,0,0,0,0,Lightweight,S-DEC,3,5:00
UFC 184: Rousey vs Zingano,Masio Fullen,Alex Torres,Masio Fullen,0,0,41,37,1,2,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Bigfoot vs Mir,Frank Mir,Antonio Silva,Frank Mir,1,0,10,1,0,0,0,0,Heavyweight,"KO/TKO

      

      
        Punch",1,1:40
UFC Fight Night: Bigfoot vs Mir,Michael Johnson,Edson Barboza,Michael Johnson,0,0,38,31,1,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Bigfoot vs Mir,Sam Alvey,Cezar Ferreira,Sam Alvey,1,0,4,13,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",1,3:34
UFC Fight Night: Bigfoot vs Mir,Adriano Martins,Rustam Khabilov,Adriano Martins,0,0,12,18,3,0,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Bigfoot vs Mir,Frankie Saenz,Iuri Alcantara,Frankie Saenz,0,0,44,31,3,2,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Bigfoot vs Mir,Santiago Ponzinibbio,Sean Strickland,Santiago Ponzinibbio,0,0,50,44,1,2,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Bigfoot vs Mir,Marion Reneau,Jessica Andrade,Marion Reneau,0,1,6,6,0,0,1,0,Women's Bantamweight,"SUB

      

      
        Triangle Choke",1,1:54
UFC Fight Night: Bigfoot vs Mir,Matt Dwyer,William Macario,Matt Dwyer,1,0,13,8,0,0,0,0,Welterweight,"KO/TKO

      

      
        Punch",1,3:14
UFC Fight Night: Bigfoot vs Mir,Mike de la Torre,Tiago dos Santos e Silva,Mike de la Torre,1,0,16,7,0,0,0,0,Featherweight,"KO/TKO

      

      
        Punch",1,2:59
UFC Fight Night: Bigfoot vs Mir,Douglas Silva de Andrade,Cody Gibson,Douglas Silva de Andrade,1,0,39,30,0,0,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Bigfoot vs Mir,Ivan Jorge,Josh Shockley,Ivan Jorge,0,0,25,22,3,0,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Henderson vs Thatch,Benson Henderson,Brandon Thatch,Benson Henderson,0,0,57,44,3,2,1,0,Welterweight,"SUB

      

      
        Rear Naked Choke",4,3:58
UFC Fight Night: Henderson vs Thatch,Max Holloway,Cole Miller,Max Holloway,0,0,57,31,1,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Henderson vs Thatch,Neil Magny,Kiichi Kunimoto,Neil Magny,0,0,76,10,3,1,1,0,Welterweight,"SUB

      

      
        Rear Naked Choke",3,1:22
UFC Fight Night: Henderson vs Thatch,Daniel Kelly,Patrick Walsh,Daniel Kelly,0,0,61,50,0,1,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Henderson vs Thatch,Kevin Lee,Michel Prazeres,Kevin Lee,0,0,62,33,4,3,3,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Henderson vs Thatch,Ray Borg,Chris Kelades,Ray Borg,0,0,19,4,5,0,4,0,Flyweight,"SUB

      

      
        Kimura",3,2:56
UFC Fight Night: Henderson vs Thatch,Efrain Escudero,Rodrigo de Lima,Efrain Escudero,1,0,94,24,2,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Henderson vs Thatch,Chas Skelly,Jim Alers,Chas Skelly,1,0,42,33,0,1,0,1,Featherweight,"KO/TKO

      

      
        Punches",2,4:59
UFC Fight Night: Henderson vs Thatch,Zach Makovsky,Tim Elliott,Zach Makovsky,0,0,21,43,6,1,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Henderson vs Thatch,James Moontasri,Cody Pfister,James Moontasri,0,0,32,12,0,0,1,0,Lightweight,"SUB

      

      
        Rear Naked Choke",2,1:49
UFC 183: Silva vs Diaz,Anderson Silva,Nick Diaz,Draw,0,0,108,77,0,0,0,0,Middleweight,Overturned,5,5:00
UFC 183: Silva vs Diaz,Tyron Woodley,Kelvin Gastelum,Tyron Woodley,0,0,27,32,0,0,0,0,Welterweight,S-DEC,3,5:00
UFC 183: Silva vs Diaz,Al Iaquinta,Joe Lauzon,Al Iaquinta,1,0,59,32,1,0,0,0,Lightweight,"KO/TKO

      

      
        Punches",2,3:34
UFC 183: Silva vs Diaz,Thales Leites,Tim Boetsch,Thales Leites,0,1,20,26,1,0,2,0,Middleweight,"SUB

      

      
        Arm Triangle",2,3:45
UFC 183: Silva vs Diaz,Thiago Alves,Jordan Mein,Thiago Alves,1,0,23,37,0,0,0,0,Welterweight,"KO/TKO

      

      
        Kick",2,0:39
UFC 183: Silva vs Diaz,Miesha Tate,Sara McMann,Miesha Tate,0,1,23,34,0,1,2,0,Women's Bantamweight,M-DEC,3,5:00
UFC 183: Silva vs Diaz,Derek Brunson,Ed Herman,Derek Brunson,1,0,11,0,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punch",1,0:36
UFC 183: Silva vs Diaz,John Lineker,Ian McCall,John Lineker,0,0,38,40,0,1,3,0,Flyweight,U-DEC,3,5:00
UFC 183: Silva vs Diaz,Rafael Natal,Tom Watson,Rafael Natal,0,0,67,29,8,0,0,0,Middleweight,U-DEC,3,5:00
UFC 183: Silva vs Diaz,Ildemar Alcantara,Richardson Moreira,Ildemar Alcantara,0,0,21,15,0,0,0,0,Middleweight,S-DEC,3,5:00
UFC 183: Silva vs Diaz,Thiago Santos,Andy Enz,Thiago Santos,1,0,20,1,0,0,0,0,Middleweight,"KO/TKO

      

      
        Punches",1,1:56
